id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00041.jsonl.gz-4903715,Lithuanian House With An Open Kitchen Reminiscent Of Restaurants,https://thebestwoodfurniture.com/wp-content/uploads/2018/01/Lithuanian-House-With-An-Open-Kitchen-Reminiscent-Of-Restaurants.jpg,restaurants,,no,False,no,1,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00041.jsonl.gz-4903715.jpg
00079.jsonl.gz-9520960,Dezeen - AKTA kitchen - Vilnious apartment,https://i.pinimg.com/236x/d5/11/3b/d5113b02349305f673fb9c5086ecedee--young-couples-painted-walls.jpg,dezeen - akta - vilnious,,no,False,no,1,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00079.jsonl.gz-9520960.jpg
00008.jsonl.gz-17642219,kitchen furniture by a Lithuanian company,https://www.vilniusplayground.com/wp-content/uploads/2020/09/cover.jpg,,,no,False,no,1,1,lithuania,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00008.jsonl.gz-17642219.jpg
00104.jsonl.gz-9925084,"Kitchen by Norbert Brakonier and Catherine Jost, Luxembourg",https://st.hzcdn.com/simgs/pictures/kitchens/kitchen-by-norbert-brakonier-and-catherine-jost-luxembourg-plexwood-img~dd51301f01f8caa8_8-9281-1-d842c08.jpg,Luxembourg,sm,greece_luxembourg,True,luxembourg,0,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00104.jsonl.gz-9925084.jpg
00090.jsonl.gz-6053210,LUXEMBURG Eclectic style kitchen Blue,"https://images.homify.com/c_fill,f_auto,h_240,q_auto,w_320/v1501748607/p/photo/image/2158482/01.jpg",LUXEMBURG,trf,south africa_canada_united states_luxembourg,True,luxembourg,1,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00090.jsonl.gz-6053210.jpg
00038.jsonl.gz-16388492,Super Sleek Kitchen - Sleek and simple luxury in luxembourg,http://cdn.home-designing.com/wp-content/uploads/2014/10/super-sleek-kitchen.jpg,luxembourg,sm,greece_luxembourg,True,luxembourg,1,1,luxembourg,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00038.jsonl.gz-16388492.jpg
00042.jsonl.gz-6276520,beachy kitchen table Malawi chairs and a round white washed table gorgeous Cottage KitchensBeach,http://i1.wp.com/s-media-cache-ak0.pinimg.com/originals/3c/88/b7/3c88b7761cb346250df3caf9686c5708.jpg,Malawi,md,malaysia_zambia_malawi,True,malawi,1,1,malawi,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00042.jsonl.gz-6276520.jpg
00068.jsonl.gz-1657073,refined-design-modern-malaysia-penang-dry-kitchen-3d-drawing-3d-drawing,https://ucarecdn.com/f6966e1c-dc26-4b6f-a6f3-26bb5ec700a3/-/scale_crop/200x170/center/-/quality/normal/-/overlay/19892069-5745-4cf9-b1e8-2a84ca74732b/20px20p/100p%2C95p/,penang,sm,indonesia_south africa_australia,True,malaysia,1,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00068.jsonl.gz-1657073.jpg
00062.jsonl.gz-12219510,da-concept-invention-and-design-classic-modern-malaysia-penang-dry-kitchen-3d-drawing,https://ucarecdn.com/9c1da259-b560-4dc5-861a-c851ac970ee1/-/scale_crop/200x170/center/-/quality/normal/-/overlay/19892069-5745-4cf9-b1e8-2a84ca74732b/20px20p/100p%2C95p/,penang,sm,indonesia_south africa_australia,True,malaysia,1,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00062.jsonl.gz-12219510.jpg
00056.jsonl.gz-4906102,out-of-box-interior-design-and-renovation-classic-malaysia-johor-dry-kitchen-3d-drawing-3d-drawing,https://ucarecdn.com/5f84b45a-6f20-4429-a58a-4012c8bc4c4d/-/scale_crop/200x170/center/-/quality/normal/-/overlay/19892069-5745-4cf9-b1e8-2a84ca74732b/20px20p/100p%2C95p/,out-of-box-interior-design-and-renovation-classic-malaysia-johor-dry-kitchen-3d-drawing-3d-drawing,,no,False,no,1,1,malaysia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00056.jsonl.gz-4906102.jpg
00054.jsonl.gz-17557605,Мальдивы. The St. Regis Maldives Vommuli Resort. Childrens Club - Kitchen,http://img.29palms.ru/photo/hotels/maldives/the_st_regis_maldives_vommuli_resort/2/thumb/071_Mal'divy_The_St_Regis_Maldives_Vommuli_Resort_Childrens_Club_-_Kitchen.jpg,мальдивы. st. regis maldives vommuli resort. childrens -,,no,False,no,1,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00054.jsonl.gz-17557605.jpg
00046.jsonl.gz-14059441,Fabulous Islands to See If You Want a Kitchen Island with,https://i0.wp.com/www.decohoms.com/wp-content/uploads/2017/06/kitchen-island-with-seating-for-4-marble-countertop-shaker-cabinet-hardwood-floors-chairs-built-in-bookshelves-sink-pendants-backsplash-traditional-design.jpg,islands,,no,False,no,1,1,maldives,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00046.jsonl.gz-14059441.jpg
00033.jsonl.gz-3338081,"Jean-Patrick Guichard is a long-time collector of African art, he is at his Fairburn home, and plans a gallery opening in metro Atlanta in 2018.  This door on display next to the kitchen tells the creation story of the Dogon people in Mali.  Guichard was born in Africa and has pieces passed down from his mother as well as an expansive set of paintings, sculpture, ceremonial masks and artifacts he has secured through years of searching.  Many of the works are early works of now prolific and well known artists.  Guichard begins relationship at art school and art communities in Africa.  (Jenni Girtman / Atlanta Event Photography)",https://photos.smugmug.com/Living-Intown-AJC/Living-Intown-Guest/May-2018/African-Art/i-TMQb5VB/0/dafb94c0/S/050618_IN_AfricanArtLRO-0009-S.jpg,Atlanta,sm,canada_united states_belgium_zimbabwe_switzerland_nicaragua_türkiye_south africa_philippines_mexico_sri lanka_austria,True,mali,1,1,mali,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00033.jsonl.gz-3338081.jpg
00059.jsonl.gz-13430035,Kitchen/dining/Living - on Spinola Bay .,https://media-cdn.tripadvisor.com/media/vr-splice-m/03/55/3b/12.jpg,kitchen/dining/living - spinola .,,no,False,no,1,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00059.jsonl.gz-13430035.jpg
00112.jsonl.gz-15093607,Kitchen table island by Brian Scicluna,https://i.pinimg.com/236x/ef/d1/d0/efd1d080892e86cf1539a9dc7454bc8e.jpg,scicluna,,no,False,no,0,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00112.jsonl.gz-15093607.jpg
00008.jsonl.gz-2001644,Kitchen Tiles Malta stone boxgayafores • tile.expert – distributor of italian and,https://img.tile.expert/img_lb/gayafores/stone-box/per_sito/ambienti/z_foto_stone_box_crema_cocina.jpg?8,Malta,trf,nepal_latvia_poland_colombia_malta_croatia_india_netherlands_australia_germany_cuba_romania_montenegro_south africa_bosnia and herzegovina_portugal_united states_brazil_türkiye_tunisia_austria,True,malta,1,1,malta,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00008.jsonl.gz-2001644.jpg
00117.jsonl.gz-8664941,Mauritius Project <strong>Cabinets</strong> Apartments Individual Kitchen <strong>Cabinet</strong>,https://sc02.alicdn.com/kf/UTB8sN3.iv2JXKJkSanrq6y3lVXay/Mauritius-Project-Cabinets-Apartments-Individual-Kitchen-Cabinet.jpg,Cabinet</strong,sm,no,False,no,1,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00117.jsonl.gz-8664941.jpg
00056.jsonl.gz-15028710,Kitchen Cabinets In Mauritius,https://i.pinimg.com/736x/14/cb/fd/14cbfd9e2caf5928f53c5f57c23e8adb--custom-kitchen-cabinets-custom-kitchens.jpg,Mauritius,trf,south africa_mauritius,True,mauritius,1,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00056.jsonl.gz-15028710.jpg
00000.jsonl.gz-10004880,Vacoa Luxury Catamaran Kitchen,https://www.topsailingcharter.com/imgsWeb/barco/15844/vacoa-catamaran-kitchen-tolet.jpg,,,no,False,no,1,1,mauritius,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00000.jsonl.gz-10004880.jpg
00010.jsonl.gz-10442407,Mexican Style Kitchen Design Kitchen Design Mediterranean Style Kitchen Ideas Mediterranean,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTo_fSaeytTwbQEHGya0PaUksJ42aAWHABpC16ydImVFfPgETqX,ideas,,no,False,no,1,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00010.jsonl.gz-10442407.jpg
00081.jsonl.gz-17434329,Exceptional Mexican Tile Kitchen Ideas Part - 7: Home Decorating Ideas - The Spanish Style,https://i.pinimg.com/originals/ba/15/14/ba1514c36104b96741913387e2239ac3.jpg,ideas - 7: decorating ideas -,,no,False,no,1,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00081.jsonl.gz-17434329.jpg
00096.jsonl.gz-18020146,orange kitchen cabinet mexican kitchens mexicans and traditional white kitchens 24080,https://i.pinimg.com/236x/5f/6f/8e/5f6f8e3241f6d4b63be4375827201512.jpg,kitchens mexicans kitchens 24080,,no,False,no,1,1,mexico,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00096.jsonl.gz-18020146.jpg
00121.jsonl.gz-14297704,Kitchen and fire place of deluxe yurt,http://www.ontarioparks.com/parksblog/wp-content/uploads/2016/11/Pinery_IMG6605.jpg,,,no,False,no,0,1,mongolia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00121.jsonl.gz-14297704.jpg
00023.jsonl.gz-15094346,"Studio (living room & kitchen). Montenegro, Budva : Studio in Budva",https://www.montenegra.com:443/img_prop/pic256x171/12766/129595_12766.jpg,Montenegro_Budva,sm,"cuba_north macedonia_guatemala_venezuela, bolivarian republic of_peru_montenegro_chile_brazil_nicaragua_costa rica_paraguay_el salvador_colombia_philippines_bolivia, plurinational state of_mexico_portugal",True,montenegro,1,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00023.jsonl.gz-15094346.jpg
00058.jsonl.gz-3922864,"Hostel Suranj: Kotor, Suranj: small kitchen",https://media-cdn.tripadvisor.com/media/photo-s/02/1d/db/87/kotor-suranj-small-kitchen.jpg,Suranj_Kotor_Suranj,trf,bosnia and herzegovina_montenegro_armenia,True,montenegro,1,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00058.jsonl.gz-3922864.jpg
00063.jsonl.gz-15076826,"Kitchen. Montenegro, Susanj : Villa with 3 bedrooms in Susanj for 6 guests",https://www.montenegra.com/img_prop/pic256x171/15124/163276_15124.jpg,Montenegro_Susanj,sm,"cuba_north macedonia_guatemala_venezuela, bolivarian republic of_peru_montenegro_chile_brazil_nicaragua_costa rica_paraguay_el salvador_colombia_philippines_bolivia, plurinational state of_mexico_portugal",True,montenegro,1,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00063.jsonl.gz-15076826.jpg
00081.jsonl.gz-9022594,moroccan tile kitchen backsplash moroccan kitchen decor stunning moroccan home interior decors to,http://t0.gstatic.com/images?q=tbn:ANd9GcQ9kQGZtYAvIlqz0psKbSL2abn1tSViZrOFwKUYJfaoEuhxigDE,backsplash decor decors,,no,False,no,1,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00081.jsonl.gz-9022594.jpg
00110.jsonl.gz-2572367,top 20 moroccan kitchen ideas & remodeling pictures | houzz,https://st.hzcdn.com/fimgs/pictures/kitchens/saida-the-cousins-img~df114b6701436eea_4614-1-b90460a-w550-h440-b0-p0.jpg,20 ideas & remodeling pictures | houzz,,no,False,no,1,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00110.jsonl.gz-2572367.jpg
00073.jsonl.gz-11693378,kitchen backsplash moroccan floor tiles hearth tiles moroccan,http://t0.gstatic.com/images?q=tbn:ANd9GcTphW17FKlbIASJf9y4PcEjX4jK_1SFGFfBk9vETebE4dGSVA99,backsplash tiles tiles,,no,False,no,0,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00073.jsonl.gz-11693378.jpg
00101.jsonl.gz-9153338,Myanmar real estate - for sale property - No.3388 - Lower Level apartment near Thanthumar Road for sale in South Okkalapa! - kitchen view,https://www.myanmar-housing.com/secondpic/3388-4.jpg,Myanmar_South Okkalapa,sm,myanmar,False,myanmar,1,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00101.jsonl.gz-9153338.jpg
00030.jsonl.gz-17758454,Myanmar real estate - for rent property - No.4242 - New condo room for rent on Parami Road. - kitchen area,https://www.myanmar-housing.com/rentpic/4242-5.jpg,Myanmar,sm,myanmar,False,myanmar,1,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00030.jsonl.gz-17758454.jpg
00071.jsonl.gz-3047000,"Grilling meat over an open fire in the kitchen of a Kayah (Red Karen) ethnic minority woman village on 18th January 2016 in Kayah State, Myanmar.",https://m.psecn.photoshelter.com/img-get2/I0000i8.mfWyShUA/fit=1000x750/DSCF3145cc-1-1.jpg,Kayah State_Myanmar,sm,myanmar,False,myanmar,0,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00071.jsonl.gz-3047000.jpg
00016.jsonl.gz-5624173,fully equipped kitchen in cape crossing townhome,https://www.goport.com/blog/wp-content/uploads/2019/01/Cape-Crossing-Kitchen.jpg,equipped townhome,,no,False,no,1,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00016.jsonl.gz-5624173.jpg
00039.jsonl.gz-10621850,11 best wrap around cabinets images on pinterest dream for Kitchen designs namibia,https://i.pinimg.com/736x/f3/b8/43/f3b8438f3bf71b3f527b24d05f639377--kitchen-photos-kitchen-ideas.jpg,namibia,md,no,False,no,1,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00039.jsonl.gz-10621850.jpg
00014.jsonl.gz-13960725,Factory Direct Wholesale Nepal Wooden Furniture Wooden Kitchen Cabinet,https://img.buildmost.com/image/20201203/79dc7c0e-2657-4c1a-a37a-c5ff6b17cbd1.jpg,,,no,False,no,1,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00014.jsonl.gz-13960725.jpg
00086.jsonl.gz-1261057,Traditional Kitchen In Old Nepali House In Small Remote Village Royalty Free Stock Image,https://thumbs.dreamstime.com/t/traditional-kitchen-in-old-nepali-house-in-small-remote-village-121541676.jpg,,,no,False,no,0,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00086.jsonl.gz-1261057.jpg
00015.jsonl.gz-6059275,"Lhakpa Doma Sherpani prepares a meal in the kitchen of her house in Namche Bazaar, the leading town of Nepal's Khumbu region.",https://m.psecn.photoshelter.com/img-get2/I00005DTloVc_8rI/fit=/fill=200x200/g=G0000gFsHMd5TRrM/I00005DTloVc_8rI.jpg,Nepal_Khumbu,sm,indonesia_nepal_pakistan_philippines,True,nepal,0,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00015.jsonl.gz-6059275.jpg
00078.jsonl.gz-634610,Kitchen with dunes views,https://static.giggster.com/images/location/e1f8c008-2ab2-429f-9fc4-bb794930e0c2/d230c066-2393-413b-ad32-6f00b711f7ad/mid_x3.jpeg,dunes views,,no,False,no,1,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00078.jsonl.gz-634610.jpg
00126.jsonl.gz-12155848,"Interior Design Interior Consulting City Apartment Amsterdam by Studio Nest . - Interior Design Interior Design City Apartment Amsterdam by Studio Nest … - Modern Kitchen Design, Interior Design Kitchen, Modern Interior Design, Modern Kitchens, Black Kitchens, Industrial Kitchens, Apartment Decoration, Apartment Interior Design, City Apartment Decor",https://i.pinimg.com/236x/8b/58/05/8b5805512de8d6d65b5a7dbf798b57fe.jpg,Amsterdam_Amsterdam,trf,canada_united states_united kingdom_south africa_colombia_philippines_guyana_netherlands_germany,True,netherlands,1,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00126.jsonl.gz-12155848.jpg
00001.jsonl.gz-11868807,Holland | Overijssel | Holiday home Waterpark Belterwiede - Type Gaarde | all year | Kitchen,https://cdn.leisure-group.net/photo/web/2048x1536/88406_lsr_2016060148956711192.jpg,Holland,sm,jamaica_canada_united states_belgium_italy_zimbabwe_united kingdom_south africa_netherlands_germany_norway,True,netherlands,1,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00001.jsonl.gz-11868807.jpg
00016.jsonl.gz-3775734,wooden kitchen cabinets nz ruamahunga bay joinery solid wood and plywood kitchens,http://t0.gstatic.com/images?q=tbn:ANd9GcQuPRJDmuaIKLdjBWmi0PBJk6cd30tT93fmZ4Dg_atYONq_7Um-&s,cabinets nz ruamahunga kitchens,,no,False,no,1,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00016.jsonl.gz-3775734.jpg
00091.jsonl.gz-5021552,Crater Rim Cabin:                   Kitchen,https://media-cdn.tripadvisor.com/media/photo-s/03/79/41/93/crater-rim-cabin.jpg,cabin:,,no,False,no,1,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00091.jsonl.gz-5021552.jpg
00004.jsonl.gz-17906358,"New Zealand Apartment Kitchen Designer of the Year cabinetry, countertop, interior design, kitchen, product design, under cabinet lighting, white","https://res.cloudinary.com/trends-publishing/image/upload/ar_1.8,c_thumb,dpr_1.0,g_center,w_380/f_auto,q_auto:best/cb_8971399600230472.jpg",New Zealand,sm,canada_new zealand,True,new zealand,1,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00004.jsonl.gz-17906358.jpg
00072.jsonl.gz-1714210,"Communal Kitchen for you to use (please clean up well after yourself) at REBECCA'S INN - San Juan del Sur, Nicaragua",https://photos.smugmug.com/Nicaragua/SJDS/REBECCASInn/i-ZLKhvtK/1/8c8912e8/S/2008-01-13%2007.33.53-S.jpg,Nicaragua,sm,cuba_peru_chile_dominican republic_nicaragua_costa rica_colombia_mexico,True,nicaragua,1,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00072.jsonl.gz-1714210.jpg
00069.jsonl.gz-15242389,"Balgue, Nicaragua: Shared kitchen with full size fridge, oven and gas cookers",https://media-cdn.tripadvisor.com/media/photo-s/11/04/6b/94/shared-kitchen-with-full.jpg,Balgue_Nicaragua,sm,cuba_peru_chile_dominican republic_nicaragua_costa rica_colombia_mexico,True,nicaragua,1,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00069.jsonl.gz-15242389.jpg
00003.jsonl.gz-9246291,Big Corn Island Nicaragua-April 2: Cooks and kitchen staff are seen cooking fish and vegetables in hotel in Big Corn Island Nicaragua Central America on April 2 2014.,https://static1.bigstockphoto.com/thumbs/3/3/1/large2/133736366.jpg,Big Corn Island_Nicaragua_Nicaragua Central America,trf,cuba_peru_chile_dominican republic_nicaragua_costa rica_colombia_mexico,True,nicaragua,1,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00003.jsonl.gz-9246291.jpg
00012.jsonl.gz-473437,"Perfect Gas Cooker and Oven   Kitchen Appliances for sale in Lagos State, Orile",https://d3re0f381bckq9.cloudfront.net/69349724_MzAwLTIyNS03NTFlMGJkYjQx.jpg,Lagos State,sm,nigeria,False,nigeria,1,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00012.jsonl.gz-473437.jpg
00123.jsonl.gz-5824073,modern kitchen cabinet design in nigeria kitchen interior design in nigeria,http://t0.gstatic.com/images?q=tbn:ANd9GcT8PVJK6BBimBVxc99n9numQyYG2pjssGHG6fbC3p5nLV3pIJZm&s,nigeria_nigeria,sm,nigeria,False,nigeria,1,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00123.jsonl.gz-5824073.jpg
00110.jsonl.gz-4337124,Home Hardware Design Showroom 19 Home Hardware Kitchen Design Kitchen Tiles Nigeria,http://t0.gstatic.com/images?q=tbn:ANd9GcR_0kpitO78E4HcMnZn5YMOTbCgYjhA-N56FsWjEDFIyWD0y-501w,Nigeria,trf,nigeria,False,nigeria,1,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00110.jsonl.gz-4337124.jpg
00036.jsonl.gz-501976,Home Depot Ceiling Lights For Dining Room | Home Depot Ceiling Lights |  Home Depot Kitchen,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQU_jGM-t27PXokGBhVSBwX4Afi1z7EV4HhYeyyxpTVVMsZIN-n,lights | lights |,,no,False,no,1,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00036.jsonl.gz-501976.jpg
00071.jsonl.gz-3804465,"1810 Third Avenue, A2C, Kitchen",https://mediarouting.vestahub.com/Media/24656609/box/50x75,"1810 avenue, a2c,",,no,False,no,1,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00071.jsonl.gz-3804465.jpg
00095.jsonl.gz-6260842,white kitchens kitchen colors light wood cabinets for proportions x with cabinet designs lighting ideas fireproof drawer file sherwin williams vision,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiUxRDQYmuiZDVq6XvEO5g8ehGf5DX64711IZ-PWrOZ3Y4FK62VA&w=65&h=65,kitchens cabinets proportions designs ideas sherwin williams,,no,False,no,1,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00095.jsonl.gz-6260842.jpg
00066.jsonl.gz-8346273,White kitchen in Oslo,https://i.pinimg.com/736x/ac/11/c2/ac11c2a00e720192d63fe8eede0c5954--modern-white-kitchens-kitchen-white.jpg,Oslo,sm,ireland_peru_united states_norway,True,norway,1,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00066.jsonl.gz-8346273.jpg
00039.jsonl.gz-14045118,The kitchen / by Cecilie Ellefsen,https://i.pinimg.com/custom_covers/216x146/179229328859560173_1400520647.jpg,/ cecilie ellefsen,,no,False,no,0,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00039.jsonl.gz-14045118.jpg
00123.jsonl.gz-8070920,How lovely is this wooden Norwegian kitchen in the studio of @askogeng ? The second time I've had serious studio envy the space of a week!! ✨  @avenue.design.studio #kitchendesign #kitcheninspo #interiorinspo | SnapWidget,https://i.pinimg.com/236x/cc/22/5b/cc225bb2df87a925fce2cc4967190705.jpg,@askogeng,lg,no,False,no,0,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00123.jsonl.gz-8070920.jpg
00000.jsonl.gz-7060325,Inspiring Kitchen Designs In Pakistan,http://www.fashionglint.com/wp-content/uploads/2018/02/43-Inspiring-Kitchen-Designs-In-Pakistan-For-Every-Home-20.jpg,Pakistan,sm,pakistan,False,pakistan,1,1,pakistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00000.jsonl.gz-7060325.jpg
00018.jsonl.gz-12648469,Kitchen Design In Pakistan 2018,http://www.fashionglint.com/wp-content/uploads/2018/02/43-Inspiring-Kitchen-Designs-In-Pakistan-For-Every-Home-19.jpg,Pakistan,sm,pakistan,False,pakistan,1,1,pakistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00018.jsonl.gz-12648469.jpg
00123.jsonl.gz-15535600,China Custom Antique Style Kitchen Cabinets In Lahore With Metal Kitchen Cabinets Sale Buy,https://sc01.alicdn.com/kf/HTB1NufTKVXXXXXXapXX760XFXXX4/768928/HTB1NufTKVXXXXXXapXX760XFXXX4.png,China_Lahore,trf,"nepal_russian federation_peru_mozambique_philippines_mexico_tanzania, united republic of_nigeria_ghana_japan_chile_cuba_malawi_pakistan_angola_taiwan_united states_china_brazil_zambia",True,pakistan,0,1,pakistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00123.jsonl.gz-15535600.jpg
00058.jsonl.gz-9781063,Fully Equipped Kitchen | Miramar Gardens Apartments,https://s3-us-west-2.amazonaws.com/mktapts/images/material/MIRAMAR/gallery/7661b8e97726dc9f00638ac96d3adc26.jpg,equipped | miramar gardens apartments,,no,False,no,1,1,panama,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00058.jsonl.gz-9781063.jpg
00097.jsonl.gz-4332185,"Kuna Indian women wearing native costumes with Mola embroderies cooking in a kitchen in a hut in their village on Corbisky Island, San Blas Islands (Kuna Yala), Caribbean Sea, Panama Caribbean Culture, Caribbean Sea, Kuna Yala, World Images, African Culture, Central America, Beautiful Beaches, Photography Poses, Nativity",https://i.pinimg.com/236x/4f/bd/43/4fbd43b02ba51aac7092a12acf71073d--kuna-caribbean-sea.jpg,San Blas Islands_World Images,sm,panama,False,panama,0,1,panama,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00097.jsonl.gz-4332185.jpg
00117.jsonl.gz-11328050,"Hostel Mamallena: Cooking in the clean, spacious kitchen",https://media-cdn.tripadvisor.com/media/photo-s/01/85/4a/fd/boquete.jpg,"mamallena: clean,",,no,False,no,1,1,panama,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00117.jsonl.gz-11328050.jpg
00117.jsonl.gz-11271021,"Young woman cooking over an open fire in the simple kitchen of farm workers, Comunidad Arroyito, Departamento Concepcion, Paraguay, South America",http://t1.thpservices.com/fotos/thum4/024/227/ibr-2314258.jpg,Departamento Concepcion_Paraguay,trf,"cuba_venezuela, bolivarian republic of_peru_chile_dominican republic_paraguay_colombia_bolivia, plurinational state of_mexico_panama",True,paraguay,0,1,paraguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00117.jsonl.gz-11271021.jpg
00002.jsonl.gz-10913869,"Vinny in the kitchen (this may be him making the ceviche and not the chicken, but nevermind)",https://hotcheapeasy.files.wordpress.com/2013/07/2013-07-18-11-35-43.jpg?w=300&,"(this ceviche chicken, nevermind)",,no,False,no,0,1,peru,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00002.jsonl.gz-10913869.jpg
00020.jsonl.gz-2866810,Book this Kitchen Hotel in Cusco,https://exp.cdn-hotels.com/hotels/17000000/16410000/16402700/16402695/a1014939_e.jpg,Cusco,sm,peru_cuba,True,peru,1,1,peru,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00020.jsonl.gz-2866810.jpg
